hotspot_fid,hotspot_id,source_year,legal_dong_code,site_code,district,place_name,display_name,accidents,casualties,deaths,serious_injuries,minor_injuries,reported_injuries,center_lng,center_lat,risk_score,risk_score_norm,risk_percentile,risk_level,risk_level_ko
6779510,2022040,2022,4822010600,48220006,경상남도 통영시6,경상남도 통영시 문화동(중앙파출소 부근),경상남도 통영시 문화동(중앙파출소 부근),7,7,0,7,0,0,128.424113736761,34.845877728675,35.0,0.0,0.3196,low,관심
6778972,2022040,2022,4824010200,48240001,경상남도 사천시1,경상남도 사천시 서동(벽산페인트입구 부근),경상남도 사천시 서동(벽산페인트입구 부근),10,11,0,10,1,0,128.068976069791,34.927591522831,51.0,0.2133,0.8629,high,고위험
6778895,2022040,2022,4825011900,48250001,경상남도 김해시1,경상남도 김해시 삼방동(인제삼거리 부근),경상남도 김해시 삼방동(인제삼거리 부근),8,9,0,8,1,0,128.903664415981,35.246307301642,41.0,0.08,0.6361,medium,주의
6779092,2022040,2022,4825010200,48250002,경상남도 김해시2,경상남도 김해시 서상동(아멘기독서점 부근),경상남도 김해시 서상동(아멘기독서점 부근),7,7,1,6,0,0,128.879260698923,35.233063627985,41.0,0.08,0.6361,medium,주의
6779288,2022040,2022,4825012600,48250003,경상남도 김해시3,경상남도 김해시 무계동(장유면사무소사거리 부근),경상남도 김해시 무계동(장유면사무소사거리 부근),7,7,0,7,0,0,128.814555990368,35.200243055174,35.0,0.0,0.3196,low,관심
6779509,2022040,2022,4825011900,48250004,경상남도 김해시4,경상남도 김해시 삼방동(삼방동69420 부근),경상남도 김해시 삼방동(삼방동69420 부근),7,7,0,7,0,0,128.911189652382,35.249285263605,35.0,0.0,0.3196,low,관심
6779569,2022040,2022,4825011800,48250005,경상남도 김해시5,경상남도 김해시 어방동(경인빌라입구교차로 부근),경상남도 김해시 어방동(경인빌라입구교차로 부근),7,7,0,7,0,0,128.903524596584,35.238194371774,35.0,0.0,0.3196,low,관심
6779203,2022040,2022,4825010300,48250006,경상남도 김해시6,경상남도 김해시 부원동(금강병원장례식장 부근),경상남도 김해시 부원동(금강병원장례식장 부근),7,7,0,7,0,0,128.88290133443,35.227432029266,35.0,0.0,0.3196,low,관심
6778974,2022040,2022,4827010400,48270001,경상남도 밀양시1,경상남도 밀양시 삼문동(밀양시보건소 부근),경상남도 밀양시 삼문동(밀양시보건소 부근),7,7,0,7,0,0,128.756797835053,35.485768493222,35.0,0.0,0.3196,low,관심
6779028,2022040,2022,4827010800,48270002,경상남도 밀양시2,경상남도 밀양시 가곡동(가곡동4712 부근),경상남도 밀양시 가곡동(가곡동4712 부근),7,7,0,7,0,0,128.771594029942,35.473351710214,35.0,0.0,0.3196,low,관심
6778978,2022040,2022,4831010900,48310001,경상남도 거제시1,경상남도 거제시 고현동(7번교차로 부근),경상남도 거제시 고현동(7번교차로 부근),9,9,1,8,0,0,128.62445241205,34.891259422086,51.0,0.2133,0.8629,high,고위험
6778924,2022040,2022,4833010300,48330001,경상남도 양산시1,경상남도 양산시 중부동(남부시장 부근),경상남도 양산시 중부동(남부시장 부근),8,8,0,8,0,0,129.037580606561,35.34205158991,40.0,0.0667,0.5282,medium,주의
6779287,2022040,2022,4833010300,48330002,경상남도 양산시2,경상남도 양산시 중부동(중부동69815 부근),경상남도 양산시 중부동(중부동69815 부근),7,7,0,7,0,0,129.027557754088,35.335687265856,35.0,0.0,0.3196,low,관심
6779112,2022040,2022,4874025300,48740001,경상남도 창녕군1,경상남도 창녕군 남지읍(남지리6522 부근),경상남도 창녕군 남지읍(남지리6522 부근),8,8,0,8,0,0,128.482012402152,35.388596981766,40.0,0.0667,0.5282,medium,주의
6779117,2022040,2022,4882025000,48820001,경상남도 고성군1,경상남도 고성군 고성읍(동외리28824 부근),경상남도 고성군 고성읍(동외리28824 부근),8,8,1,7,0,0,128.325660020495,34.975712931607,46.0,0.1467,0.7722,medium,주의
6779231,2022040,2022,4884025000,48840001,경상남도 남해군1,경상남도 남해군 남해읍(부광상회 부근),경상남도 남해군 남해읍(부광상회 부근),7,7,0,7,0,0,127.894467984011,34.839731145777,35.0,0.0,0.3196,low,관심
6779148,2022040,2022,5011010400,50110001,제주특별자치도 제주시1,제주특별자치도 제주시 이도이동(광양사거리 부근),제주특별자치도 제주시 이도이동(광양사거리 부근),8,8,0,8,0,0,126.528345664122,33.500174815316,40.0,0.0667,0.5282,medium,주의
6779353,2022040,2022,5011012200,50110002,제주특별자치도 제주시2,제주특별자치도 제주시 노형동(KT&G제주지점 부근),제주특별자치도 제주시 노형동(KT&G제주지점 부근),7,7,1,6,0,0,126.484635623336,33.481966472975,41.0,0.08,0.6361,medium,주의
6779273,2022040,2022,5011013700,50110003,제주특별자치도 제주시3,제주특별자치도 제주시 연동(카페베네제주연동점 부근),제주특별자치도 제주시 연동(카페베네제주연동점 부근),7,8,0,8,0,0,126.492773024656,33.485640528189,39.0,0.0533,0.432,medium,주의
6779072,2022040,2022,5011012200,50110004,제주특별자치도 제주시4,제주특별자치도 제주시 노형동(제주노형우체국 부근),제주특별자치도 제주시 노형동(제주노형우체국 부근),7,8,0,8,0,0,126.477466987912,33.487499377395,39.0,0.0533,0.432,medium,주의
6779581,2022040,2022,5011010300,50110005,제주특별자치도 제주시5,제주특별자치도 제주시 이도일동(KAL사거리 부근),제주특별자치도 제주시 이도일동(KAL사거리 부근),7,8,0,8,0,0,126.527019624557,33.503230915775,39.0,0.0533,0.432,medium,주의
6779586,2022040,2022,5011011900,50110006,제주특별자치도 제주시6,제주특별자치도 제주시 오라일동(삼오교 부근),제주특별자치도 제주시 오라일동(삼오교 부근),7,8,0,7,1,0,126.519760566798,33.497762213956,36.0,0.0133,0.3785,low,관심
6779358,2022040,2022,5011010200,50110007,제주특별자치도 제주시7,제주특별자치도 제주시 일도이동(일도이동10501 부근),제주특별자치도 제주시 일도이동(일도이동10501 부근),7,7,0,7,0,0,126.535946068557,33.51376289784,35.0,0.0,0.3196,low,관심
6779340,2022040,2022,5011013700,50110008,제주특별자치도 제주시8,제주특별자치도 제주시 연동(흘천5교 부근),제주특별자치도 제주시 연동(흘천5교 부근),7,7,0,7,0,0,126.48695707571,33.485953884365,35.0,0.0,0.3196,low,관심
6779025,2022040,2022,5013010500,50130001,제주특별자치도 서귀포시1,제주특별자치도 서귀포시 동홍동(중앙로터리 부근),제주특별자치도 서귀포시 동홍동(중앙로터리 부근),9,9,0,9,0,0,126.560292407969,33.252749917476,45.0,0.1333,0.7283,medium,주의
6779281,2022040,2022,5013010100,50130002,제주특별자치도 서귀포시2,제주특별자치도 서귀포시 서귀동(천지동사무소앞교차로 부근),제주특별자치도 서귀포시 서귀동(천지동사무소앞교차로 부근),8,8,0,8,0,0,126.56377925401,33.247905670711,40.0,0.0667,0.5282,medium,주의
6779293,2022040,2022,5013025000,50130003,제주특별자치도 서귀포시3,제주특별자치도 서귀포시 대정읍(대정농협 부근),제주특별자치도 서귀포시 대정읍(대정농협 부근),7,7,1,6,0,0,126.253933395011,33.221737192418,41.0,0.08,0.6361,medium,주의
6779050,2022040,2022,5013010100,50130004,제주특별자치도 서귀포시4,제주특별자치도 서귀포시 서귀동(서귀동336 부근),제주특별자치도 서귀포시 서귀동(서귀동336 부근),7,9,0,7,2,0,126.561622914467,33.248791372525,37.0,0.0267,0.3891,low,관심
6838196,2023060,2023,1111017100,11110001,서울 종로구1,서울 종로구 명륜2가(성균관대입구교차로 부근),서울 종로구 명륜2가(성균관대입구교차로 부근),10,13,1,11,1,0,126.998795016912,37.58337793028,65.0,0.4,0.9597,high,고위험
6838216,2023060,2023,1111013800,11110002,서울 종로구2,서울 종로구 종로2가(로앤산부인과의원 종로점 부근),서울 종로구 종로2가(로앤산부인과의원 종로점 부근),7,8,0,7,0,1,126.986524532012,37.570224275739,35.5,0.0067,0.3276,low,관심
6838258,2023060,2023,1111017400,11110003,서울 종로구3,서울 종로구 창신동(동묘앞역교차로 부근),서울 종로구 창신동(동묘앞역교차로 부근),8,9,1,8,0,0,127.016124194935,37.573458437385,50.0,0.2,0.8407,high,고위험
6838334,2023060,2023,1111017500,11110004,서울 종로구4,서울 종로구 숭인동(NH농협은행 신설동지점 부근),서울 종로구 숭인동(NH농협은행 신설동지점 부근),9,9,0,9,0,0,127.021537008307,37.574417307344,45.0,0.1333,0.7283,medium,주의
6838520,2023060,2023,1111017700,11110005,서울 종로구5,서울 종로구 평동(서대문역 5호선 부근),서울 종로구 평동(서대문역 5호선 부근),9,11,0,11,0,0,126.966772868026,37.566119459497,53.0,0.24,0.8725,high,고위험
6838475,2023060,2023,1114016200,11140001,서울 중구1,서울 중구 신당동(약수역사거리 부근),서울 중구 신당동(약수역사거리 부근),9,12,1,9,2,0,127.010526488397,37.554105350493,57.0,0.2933,0.9183,high,고위험
6838149,2023060,2023,1114016200,11140002,서울 중구2,서울 중구 신당동(길상사안경원 부근),서울 중구 신당동(길상사안경원 부근),10,10,0,10,0,0,127.018221835546,37.565373711698,50.0,0.2,0.8407,high,고위험
6838515,2023060,2023,1114016500,11140003,서울 중구3,서울 중구 황학동(동대문중앙교회 부근),서울 중구 황학동(동대문중앙교회 부근),7,7,0,7,0,0,127.020467041955,37.568202680991,35.0,0.0,0.3196,low,관심
6838261,2023060,2023,1114016200,11140004,서울 중구4,서울 중구 신당동(신당제5동주민센터 부근),서울 중구 신당동(신당제5동주민센터 부근),7,7,0,7,0,0,127.021543305896,37.565466948946,35.0,0.0,0.3196,low,관심
6838596,2023060,2023,1114016200,11140005,서울 중구5,서울 중구 신당동(신평화패션타운 부근),서울 중구 신당동(신평화패션타운 부근),9,10,0,10,0,0,127.012179653293,37.569150705032,49.0,0.1867,0.8065,high,고위험
6838135,2023060,2023,1117010700,11170001,서울 용산구1,서울 용산구 동자동(OK저축은행 서울역출장소 부근),서울 용산구 동자동(OK저축은행 서울역출장소 부근),8,8,0,8,0,0,126.972533865595,37.55434865753,40.0,0.0667,0.5282,medium,주의
6838154,2023060,2023,1117010800,11170002,서울 용산구2,서울 용산구 서계동(만리시장 부근),서울 용산구 서계동(만리시장 부근),7,7,0,7,0,0,126.963277775518,37.551493422846,35.0,0.0,0.3196,low,관심
6838395,2023060,2023,1117013100,11170003,서울 용산구3,서울 용산구 한남동(메가커피 한남오거리점부근),서울 용산구 한남동(메가커피 한남오거리점부근),9,10,0,10,0,0,127.006169847011,37.533184872842,49.0,0.1867,0.8065,high,고위험
6838222,2023060,2023,1117013600,11170004,서울 용산구4,서울 용산구 보광동(보광동주민센터 부근),서울 용산구 보광동(보광동주민센터 부근),7,8,2,6,0,0,127.000708142076,37.526243792692,51.0,0.2133,0.8629,high,고위험
6838412,2023060,2023,1117010800,11170005,서울 용산구5,서울 용산구 서계동(청파동자치회관 별관 부근),서울 용산구 서계동(청파동자치회관 별관 부근),8,8,0,8,0,0,126.96830004986,37.554490595623,40.0,0.0667,0.5282,medium,주의
6838392,2023060,2023,1120011500,11200001,서울 성동구1,서울 성동구 성수동2가(성수역 2호선 부근),서울 성동구 성수동2가(성수역 2호선 부근),7,10,0,8,2,0,127.057104857975,37.54429326212,41.0,0.08,0.6361,medium,주의
6838492,2023060,2023,1120011200,11200002,서울 성동구2,서울 성동구 금호동4가(금남시장교차로 부근),서울 성동구 금호동4가(금남시장교차로 부근),7,7,1,6,0,0,127.021008220428,37.548230971038,41.0,0.08,0.6361,medium,주의
6838524,2023060,2023,1121510700,11215001,서울 광진구1,서울 광진구 화양동(건대입구역교차로 부근),서울 광진구 화양동(건대입구역교차로 부근),8,11,1,7,2,1,127.069799831976,37.540441840932,48.5,0.18,0.7959,medium,주의
6838570,2023060,2023,1123010300,11230001,서울 동대문구1,서울 동대문구 제기동(경동시장사거리 부근),서울 동대문구 제기동(경동시장사거리 부근),13,14,0,14,0,0,127.038794688589,37.57826263831,69.0,0.4533,0.9718,high,고위험
6838245,2023060,2023,1123010300,11230002,서울 동대문구2,서울 동대문구 제기동(성바오로병원교차로 부근),서울 동대문구 제기동(성바오로병원교차로 부근),10,11,1,10,0,0,127.042690044032,37.579273781908,60.0,0.3333,0.935,high,고위험
6838156,2023060,2023,1123010300,11230003,서울 동대문구3,서울 동대문구 제기동(제기동역 1호선 부근),서울 동대문구 제기동(제기동역 1호선 부근),9,9,0,9,0,0,127.034528054195,37.57810269274,45.0,0.1333,0.7283,medium,주의
6838529,2023060,2023,1123010300,11230004,서울 동대문구4,서울 동대문구 제기동(청량리 종합시장 부근),서울 동대문구 제기동(청량리 종합시장 부근),8,8,0,8,0,0,127.040862264667,37.580170089748,40.0,0.0667,0.5282,medium,주의
6838533,2023060,2023,1123010700,11230005,서울 동대문구5,서울 동대문구 청량리동(청량리역교차로 부근),서울 동대문구 청량리동(청량리역교차로 부근),9,10,1,9,0,0,127.044979805561,37.580688598478,55.0,0.2667,0.9007,high,고위험
6838517,2023060,2023,1123010200,11230006,서울 동대문구6,서울 동대문구 용두동(용신동주민센터 부근),서울 동대문구 용두동(용신동주민센터 부근),7,7,1,6,0,0,127.03741568095,37.576115480914,41.0,0.08,0.6361,medium,주의
6838307,2023060,2023,1123010300,11230007,서울 동대문구7,서울 동대문구 제기동(청량 종합도매시장 부근),서울 동대문구 제기동(청량 종합도매시장 부근),7,7,0,7,0,0,127.039822530357,37.582428674289,35.0,0.0,0.3196,low,관심
6838188,2023060,2023,1123010900,11230008,서울 동대문구8,서울 동대문구 휘경동(삼육서울병원앞교차로 부근),서울 동대문구 휘경동(삼육서울병원앞교차로 부근),8,8,0,8,0,0,127.063049943524,37.589626407553,40.0,0.0667,0.5282,medium,주의
6838263,2023060,2023,1123010400,11230009,서울 동대문구9,서울 동대문구 전농동(전농동사거리 부근),서울 동대문구 전농동(전농동사거리 부근),9,9,0,9,0,0,127.057440799141,37.578410630899,45.0,0.1333,0.7283,medium,주의
6838464,2023060,2023,1123010100,11230010,서울 동대문구10,서울 동대문구 신설동(신설동역교차로 부근),서울 동대문구 신설동(신설동역교차로 부근),9,10,0,9,1,0,127.023532622213,37.575098744341,46.0,0.1467,0.7722,medium,주의
6838389,2023060,2023,1126010500,11260001,서울 중랑구1,서울 중랑구 망우동(유디치과의원 상봉점 부근),서울 중랑구 망우동(유디치과의원 상봉점 부근),9,9,0,9,0,0,127.094871427486,37.598144823745,45.0,0.1333,0.7283,medium,주의
6838201,2023060,2023,1126010500,11260002,서울 중랑구2,서울 중랑구 망우동(망우사거리 부근),서울 중랑구 망우동(망우사거리 부근),7,7,0,7,0,0,127.10064873795,37.59922359488,35.0,0.0,0.3196,low,관심
6838172,2023060,2023,1126010100,11260003,서울 중랑구3,서울 중랑구 면목동(면목7동주민센터 임시청사 부근),서울 중랑구 면목동(면목7동주민센터 임시청사 부근),11,13,0,11,2,0,127.087294098521,37.579451673475,57.0,0.2933,0.9183,high,고위험
